1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,1,3,2,8,6,4,1,5,3,4,6,10,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,1,2,1,0,0,0,2,1,0,0,0,1,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
2,0,1,3,1,3,1,0,2,1,0,2,1,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
1,0,1,1,0,1,0,0,1,0,2,0,3,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
2,1,1,1,2,0,2,0,1,0,0,0,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
4,1,4,0,5,3,0,0,0,2,0,1,1,
1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,
1,6,0,3,1,2,2,0,0,0,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,2,2,0,1,1,0,0,0,0,2,1,1,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
2,0,2,1,2,2,0,0,0,2,0,0,1,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
2,0,0,2,0,0,3,1,0,0,1,1,2,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
1,1,2,0,1,1,0,1,3,0,0,1,1,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
1,2,2,2,0,2,2,1,2,0,0,1,2,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
3,1,2,1,1,1,0,1,1,1,0,0,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
2,1,3,2,3,2,3,2,0,1,4,0,3,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,4,1,3,1,0,1,1,0,1,1,0,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
2,1,0,0,1,1,1,1,1,2,0,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,0,1,1,0,2,1,1,0,1,1,0,1,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,3,2,1,1,0,1,0,0,0,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,1,0,0,1,0,0,2,0,1,0,1,
1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,
1,0,0,1,0,0,3,1,0,4,1,1,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,3,1,0,1,0,0,0,0,0,1,1,2,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,1,1,3,0,1,0,0,0,0,0,1,1,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
1,0,1,3,3,1,0,0,0,0,3,1,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,1,3,0,0,1,1,0,0,0,1,1,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
2,2,2,0,1,1,1,0,0,0,0,0,1,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,2,0,2,2,1,1,0,0,0,0,0,4,
1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,
1,1,0,1,0,0,1,3,0,0,0,1,1,
1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,
1,4,1,1,1,1,0,1,1,0,0,0,1,
1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,
1,1,2,1,2,0,1,0,0,0,2,0,1,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
1,0,0,0,1,2,0,2,0,1,1,0,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,1,3,1,3,1,0,0,0,2,0,0,1,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
1,0,1,1,1,1,1,0,0,0,0,1,2,
1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,
1,1,1,1,0,1,1,0,1,1,0,1,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,2,0,0,2,1,0,0,0,1,2,1,1,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
2,2,0,0,0,1,1,2,0,0,0,1,1,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,2,2,1,0,1,0,2,0,1,0,0,1,
1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,
2,3,0,0,2,1,0,1,1,0,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,0,1,1,2,2,0,2,0,3,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,0,2,0,0,2,0,2,1,6,7,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
1,1,1,1,1,0,1,0,1,0,1,0,1,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
2,2,2,5,1,1,2,0,2,1,2,0,2,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
2,4,4,3,2,0,0,0,1,0,0,0,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
5,1,8,0,3,3,3,0,1,4,1,1,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
6,0,5,0,1,0,1,1,0,1,1,1,2,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
1,1,0,2,1,0,0,0,1,0,1,0,2,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
1,2,4,1,0,0,1,1,0,0,0,2,1,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,1,1,2,0,1,2,3,0,0,1,0,1,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
2,1,1,0,0,1,0,0,0,3,1,0,1,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,0,2,0,4,2,2,5,0,0,2,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
3,0,3,0,3,0,1,1,1,1,0,0,1,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,3,3,3,10,3,1,2,4,1,3,1,1,
1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,
3,4,4,4,6,5,1,0,1,1,1,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,0,1,0,0,0,2,1,0,1,1,3,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
2,7,1,9,0,2,0,0,0,1,0,1,1,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
1,0,0,0,1,1,1,1,1,0,0,0,1,
1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,
1,1,0,4,1,1,1,1,2,2,0,0,1,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
9,1,9,7,7,0,1,1,0,0,1,2,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
3,1,1,0,2,0,1,0,0,0,0,1,1,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,1,0,0,0,2,0,2,2,1,0,0,1,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,5,3,3,1,2,1,0,0,3,2,1,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
2,2,1,0,0,0,1,1,0,0,1,1,1,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
3,1,3,1,1,0,2,0,0,0,0,1,1,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,5,6,4,0,1,0,0,1,1,0,1,2,
1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,
2,3,3,1,1,0,1,1,2,0,0,0,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
2,0,1,3,1,0,0,1,0,1,2,0,1,
1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,
2,1,1,3,1,1,1,0,0,0,0,1,1,
1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,
1,0,1,1,2,1,0,2,2,1,3,1,1,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
2,0,0,0,4,2,2,1,3,2,1,0,1,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
1,1,3,0,2,1,0,0,1,0,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,1,1,0,3,4,1,0,3,1,1,1,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
4,1,1,1,4,2,3,5,3,0,0,0,1,
1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,
1,1,1,2,1,2,1,2,0,2,1,3,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
2,1,3,3,3,2,1,1,1,3,0,2,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,0,2,0,2,1,1,1,0,0,1,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,4,2,3,0,0,0,1,1,2,4,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
3,0,0,1,3,0,2,1,1,2,3,2,3,
1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,
1,0,0,1,1,1,2,1,1,2,5,2,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,4,2,0,7,3,1,4,2,5,2,3,
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,
1,1,1,0,0,2,1,1,0,0,1,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,1,0,2,2,0,0,1,3,0,2,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
2,0,0,3,1,1,1,1,0,1,2,0,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,2,3,2,1,1,1,1,0,0,2,2,2,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
6,3,0,4,2,0,0,1,1,3,0,0,4,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
1,1,6,4,2,1,0,1,2,0,1,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,2,3,3,1,7,13,0,3,2,2,7,2,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,1,2,0,0,1,1,0,0,0,1,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,1,1,0,0,1,2,3,3,3,4,10,4,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,3,1,1,2,0,6,1,2,2,2,3,4,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
3,3,6,1,0,0,0,4,2,1,0,0,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,2,2,0,0,1,1,1,0,1,0,3,1,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
3,2,0,2,0,2,0,1,0,1,0,0,1,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
1,5,0,1,2,3,0,0,0,0,4,0,1,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
1,2,1,0,1,1,1,0,2,1,1,2,1,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
1,0,1,1,0,0,1,1,0,0,1,0,2,
1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,
1,2,0,0,1,0,3,1,1,1,1,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
4,0,3,1,0,0,2,0,0,0,2,2,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
3,3,7,2,5,0,3,1,0,0,1,1,1,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
1,3,1,1,1,1,0,2,0,0,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,0,3,1,3,1,0,0,0,0,1,1,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
3,1,2,4,4,1,0,1,3,2,0,0,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,2,0,1,0,1,0,1,1,2,2,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
3,3,2,2,2,0,1,1,1,2,2,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,0,0,1,1,0,1,1,0,1,1,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
2,2,2,2,0,1,1,0,1,1,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,1,1,1,4,0,0,2,0,1,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,1,1,0,1,2,1,0,0,0,0,0,2,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,0,1,0,1,0,1,0,3,0,0,1,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,0,2,1,4,0,2,3,0,2,2,0,3,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
2,1,1,0,1,0,0,0,0,2,1,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,1,1,0,2,1,0,0,0,0,1,0,3,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,2,1,1,0,0,0,1,0,2,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,2,0,0,2,0,1,0,2,1,1,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
1,1,1,1,0,0,1,0,2,0,2,1,2,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
2,1,1,0,0,1,1,1,0,0,0,0,1,
1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,
1,0,2,1,1,3,0,0,1,0,0,0,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,1,0,1,2,2,0,2,2,0,2,2,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
3,1,0,0,1,3,2,1,3,0,0,3,4,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
2,1,4,2,1,0,1,0,0,1,2,0,1,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
2,4,1,2,0,2,2,1,0,1,0,0,1,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
2,6,0,2,0,1,1,1,1,0,0,1,2,
1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,
2,0,4,0,5,1,0,4,1,2,2,1,2,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
2,0,0,3,1,1,0,0,0,1,0,1,1,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
1,0,1,1,0,0,0,1,2,0,1,0,1,
1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,
1,1,0,1,1,3,1,1,2,0,0,2,3,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,3,0,0,1,1,0,1,1,1,1,0,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,1,1,1,0,1,1,0,1,1,1,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
7,1,0,2,1,0,0,1,0,1,1,0,3,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
3,1,3,1,2,1,2,0,1,2,0,1,1,
1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,
1,1,1,0,1,0,1,0,0,0,3,0,1,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
2,8,4,0,0,2,0,1,3,2,0,1,1,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
1,1,1,0,0,1,1,2,0,0,1,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,0,3,3,1,1,2,1,2,9,9,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
2,0,1,1,1,0,0,0,1,0,1,0,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
4,5,9,1,7,0,2,3,0,0,1,1,1,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
1,0,1,0,0,1,0,0,1,0,1,1,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,1,0,4,1,2,2,3,0,3,0,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,0,0,4,0,0,0,1,2,1,1,2,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,0,1,1,0,0,0,0,2,1,3,1,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
4,0,2,1,0,5,1,1,2,0,3,1,2,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
3,1,0,1,2,1,0,1,0,0,0,0,1,
1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,
1,0,0,1,1,1,1,0,0,0,1,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,0,0,1,0,1,1,0,3,1,1,3,4,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,4,5,3,1,8,9,3,6,9,7,14,19,
1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,
1,1,0,0,0,0,0,1,1,1,1,0,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,0,4,1,7,1,2,1,0,2,1,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,1,1,2,0,0,0,1,0,2,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,1,0,1,1,0,0,0,1,2,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,0,2,0,2,3,0,1,0,4,3,2,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
3,1,3,1,1,3,0,2,1,1,4,3,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
2,0,2,2,2,3,1,1,1,0,1,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,0,0,0,1,5,1,2,6,3,6,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
1,0,1,1,0,0,0,1,0,0,1,1,1,
1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,
1,1,0,0,0,1,1,0,1,1,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,0,2,1,1,0,0,1,1,0,1,0,1,
1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,
2,1,2,0,1,1,2,4,2,1,0,0,1,
1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,
2,3,5,1,3,4,1,3,0,0,2,0,1,
1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,
1,1,0,1,2,2,0,0,1,0,0,0,1,
1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,
1,0,1,2,3,1,1,0,2,0,0,0,1,
1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,
2,1,2,2,1,3,2,2,5,0,1,0,1,
1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,
1,1,0,3,1,1,0,2,1,0,0,0,1,
1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,
1,0,2,0,0,0,5,9,3,1,1,0,2,
1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,
1,2,1,3,3,4,1,0,0,0,0,0,3,
1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,
2,4,0,1,3,2,0,1,0,0,0,1,3,
1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,
1,4,1,0,1,1,1,2,0,0,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,1,0,2,0,1,1,1,3,1,5,2,5,
1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,
2,1,3,3,0,1,1,0,0,0,1,0,1,
1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,
1,1,1,2,0,2,2,0,1,0,0,0,2,
1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,
2,0,1,1,5,5,0,1,0,0,0,2,1,
1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,
2,0,1,1,1,0,1,1,1,1,1,0,1,
1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,
1,0,0,1,4,1,0,2,0,1,0,0,1,
1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,
1,3,2,2,0,1,0,0,0,1,5,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,0,1,0,4,1,1,2,1,0,0,0,1,
1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,
1,1,0,2,1,2,1,0,0,0,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,3,2,0,2,0,0,3,0,0,0,1,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,3,2,0,4,0,0,2,0,1,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,3,1,3,5,3,2,2,4,1,0,5,5,
1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,
1,0,0,1,1,1,3,2,2,0,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,2,2,1,2,0,2,0,1,2,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
4,3,1,12,2,2,1,0,2,1,3,2,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,0,4,1,2,0,0,0,1,0,0,1,
1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,
2,3,1,1,1,2,2,1,1,0,1,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,1,1,1,1,1,2,0,1,0,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,1,1,0,2,0,0,2,0,1,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,1,0,0,1,1,0,2,0,2,3,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,5,3,1,0,0,2,0,1,0,1,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
4,0,3,3,2,6,1,0,4,6,5,4,10,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,1,0,0,1,1,0,1,2,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,2,2,0,1,2,4,0,3,1,2,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,0,1,1,1,1,0,0,1,0,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,0,1,1,0,1,0,0,0,0,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,2,2,2,4,0,1,1,0,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,0,0,0,0,3,1,2,1,2,1,0,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,1,4,0,2,2,2,0,0,0,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,3,1,0,3,3,1,0,1,0,2,2,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
11,4,7,7,5,10,9,7,4,2,1,5,3,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,2,0,2,1,2,1,1,0,0,0,6,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,2,0,5,1,0,2,1,4,0,0,6,3,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,2,8,4,3,5,8,7,14,14,22,43,40,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
2,2,0,1,3,1,5,1,2,2,3,1,2,
1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,
1,1,3,1,2,3,4,2,1,0,0,0,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,3,2,1,4,1,3,7,1,3,4,1,1,
1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,
1,4,2,5,3,3,1,0,0,1,0,1,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,2,0,1,1,1,1,0,1,2,1,1,
1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,
1,2,1,1,0,0,0,0,2,2,0,2,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,1,1,2,1,2,0,0,0,2,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,0,0,2,1,1,2,1,0,2,0,3,4,
1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,
2,1,4,0,2,1,2,0,0,1,1,2,2,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
1,1,0,1,0,3,2,0,1,0,0,0,1,
1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,
